id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
w02GRHHZYr0_I2ebIrfApA,jamba-san-francisco-10,Jamba,https://s3-media1.fl.yelpcdn.com/bphoto/t5WqXBoCpMKZI2JiN6wUCg/o.jpg,False,https://www.yelp.com/biz/jamba-san-francisco-10?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,72,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 37.789638409754204, 'longitude': -122.40365563438391}",[],$,"{'address1': '152 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['152 Kearny St', 'San Francisco, CA 94108']}",+14156169949,(415) 616-9949,208.20743691820644
KEvVVtzNUg8OSzwqNM7-UQ,city-pizza-and-burger-san-francisco,City Pizza and Burger,https://s3-media3.fl.yelpcdn.com/bphoto/29IYeZnTIRYGxv-NML1t5Q/o.jpg,False,https://www.yelp.com/biz/city-pizza-and-burger-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'latitude': 37.7981340140104, 'longitude': -122.404973432422}","['pickup', 'delivery']",,"{'address1': '464 Broadway St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['464 Broadway St', 'San Francisco, CA 94133']}",+14152309413,(415) 230-9413,868.5308396852932
bI0djBt4exAWQQOxaVexDA,imperial-tea-court-san-francisco-2,Imperial Tea Court,https://s3-media2.fl.yelpcdn.com/bphoto/nG0MO_cDGskGU3UsYPvGfw/o.jpg,False,https://www.yelp.com/biz/imperial-tea-court-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,333,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",3.0,"{'latitude': 37.7953897580148, 'longitude': -122.393617630005}",[],$$,"{'address1': 'Marketplace Shop No 27', 'address2': '', 'address3': '1 Ferry Bldg', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['Marketplace Shop No 27', '1 Ferry Bldg', 'San Francisco, CA 94111']}",+14155449830,(415) 544-9830,882.8078883594375
eCZTD10ASzamcbLxnF-KjA,pink-pink-tea-shoppe-san-francisco,Pink Pink Tea Shoppe,https://s3-media1.fl.yelpcdn.com/bphoto/-Zufpz9irJeHc-GdTClFzw/o.jpg,False,https://www.yelp.com/biz/pink-pink-tea-shoppe-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,142,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 37.7841, 'longitude': -122.40614}",[],,"{'address1': '845 Market St', 'address2': 'Ste FE-11', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['845 Market St', 'Ste FE-11', 'San Francisco, CA 94103']}",+16692379700,(669) 237-9700,831.5723071476107
oa6ZaLdQNzZHP7--gxBh2g,california-fish-market-restaurant-san-francisco-3,California Fish Market Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dT8Dx6y0ElNeU5Xe3funCQ/o.jpg,False,https://www.yelp.com/biz/california-fish-market-restaurant-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,373,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 37.7998, 'longitude': -122.40832}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '550 Green St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['550 Green St', 'San Francisco, CA 94133']}",+14157570918,(415) 757-0918,1141.3186825743358
qNeLGGL8yHsmvyRqbg-bMg,far-west-fungi-san-francisco,Far West Fungi,https://s3-media3.fl.yelpcdn.com/bphoto/PNz4oAKMb3nTFnFj8JPeMw/o.jpg,False,https://www.yelp.com/biz/far-west-fungi-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,199,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,"{'latitude': 37.794947, 'longitude': -122.393038272858}",[],$$$,"{'address1': '1 Ferry Bldg', 'address2': 'Ste 34', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Bldg', 'Ste 34', 'San Francisco, CA 94111']}",+14159899090,(415) 989-9090,899.5940201953877
i_in2RdvwPqY6O9KDnXeGw,gotts-roadside-takeout-window-san-francisco-2,Gott's Roadside - Takeout Window,https://s3-media2.fl.yelpcdn.com/bphoto/UnijvhYzQmKoheqqhegTYw/o.jpg,False,https://www.yelp.com/biz/gotts-roadside-takeout-window-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,81,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,"{'latitude': 37.7955680601625, 'longitude': -122.393828853965}",[],$,"{'address1': '1 Ferry Bldg', 'address2': 'Ste 6', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Bldg', 'Ste 6', 'San Francisco, CA 94111']}",+14153183423,(415) 318-3423,879.1379287268155
-rWpOYxWFosUUhIxtH1bEg,tandoori-mahal-san-francisco-2,Tandoori Mahal,https://s3-media4.fl.yelpcdn.com/bphoto/qOhorhz_4hjg1NIr0g016g/o.jpg,False,https://www.yelp.com/biz/tandoori-mahal-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,245,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",3.0,"{'latitude': 37.7964835944019, 'longitude': -122.405251497482}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '941 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['941 Kearny St', 'San Francisco, CA 94133']}",+14159510505,(415) 951-0505,714.2939162318066
Fo5Wscbb9rwcLuaO-sc2zQ,delicious-dim-sum-san-francisco,Delicious Dim Sum,https://s3-media3.fl.yelpcdn.com/bphoto/_8rCVbmzRV4HJ4Jz_D-TTA/o.jpg,False,https://www.yelp.com/biz/delicious-dim-sum-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1023,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,"{'latitude': 37.796051, 'longitude': -122.4076004}",['delivery'],$,"{'address1': '752 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['752 Jackson St', 'San Francisco, CA 94133']}",+14157810721,(415) 781-0721,772.247032612466
mi8ADETT7WJfssSTld7OmA,the-boardroom-san-francisco,The Boardroom,https://s3-media3.fl.yelpcdn.com/bphoto/B0P-oTuLvdgfqE0OR1rKiA/o.jpg,False,https://www.yelp.com/biz/the-boardroom-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,448,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.799449867735134, 'longitude': -122.41057109492886}","['pickup', 'delivery']",$$,"{'address1': '1600 Powell St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1600 Powell St', 'San Francisco, CA 94133']}",+14159828898,(415) 982-8898,1218.650118784743
_tq01GnS7Jw5zwa_mneLvw,mina-family-kitchen-san-francisco-san-francisco,MINA Family Kitchen San Francisco,https://s3-media1.fl.yelpcdn.com/bphoto/HeV0qWuknEVVwFbWan4khQ/o.jpg,False,https://www.yelp.com/biz/mina-family-kitchen-san-francisco-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,41,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 37.790402, 'longitude': -122.396139}","['pickup', 'delivery']",,"{'address1': '301 Mission St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['301 Mission St', 'San Francisco, CA 94105']}",+14156602656,(415) 660-2656,508.23907710484036
o__w2Hufu0Bdc_hKfi8OYg,house-of-dim-sum-san-francisco,House of Dim Sum,https://s3-media2.fl.yelpcdn.com/bphoto/_jG3x85C6UHFrQT9EZBS7g/o.jpg,False,https://www.yelp.com/biz/house-of-dim-sum-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,408,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",2.5,"{'latitude': 37.7957611083984, 'longitude': -122.407234191895}","['pickup', 'delivery']",$,"{'address1': '735 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['735 Jackson St', 'San Francisco, CA 94133']}",+14153990888,(415) 399-0888,724.8880728476771
8rwcx4ZwW_tEj4onnXnEiw,cigar-bar-and-grill-san-francisco,Cigar Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ICNL_2fJdGhpv3RucJ7q9A/o.jpg,False,https://www.yelp.com/biz/cigar-bar-and-grill-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,850,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': 37.79706315095582, 'longitude': -122.40350840522328}",['delivery'],$$,"{'address1': '850 Montgomery St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['850 Montgomery St', 'San Francisco, CA 94133']}",+14153980850,(415) 398-0850,700.1485631842495
k-7RjwprL6YYERds-SXZEQ,panda-express-san-francisco-8,Panda Express,https://s3-media3.fl.yelpcdn.com/bphoto/xNV_QxfAZbq8YwClYk-0TA/o.jpg,False,https://www.yelp.com/biz/panda-express-san-francisco-8?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,176,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 37.78377, 'longitude': -122.407172}","['pickup', 'delivery']",$,"{'address1': '865 Market Street', 'address2': 'C-24', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['865 Market Street', 'C-24', 'San Francisco, CA 94103']}",+14152439775,(415) 243-9775,917.8702468072366
PSxdqKdHFg9_ckeIhiq7wQ,hang-ah-tea-room-san-francisco,Hang Ah Tea Room,https://s3-media2.fl.yelpcdn.com/bphoto/-Zyw21NGWzfnTzp2oo2bjg/o.jpg,False,https://www.yelp.com/biz/hang-ah-tea-room-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,831,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,"{'latitude': 37.7933499, 'longitude': -122.40749}","['pickup', 'delivery']",$$,"{'address1': '1 Pagoda Pl', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['1 Pagoda Pl', 'San Francisco, CA 94108']}",+14159825686,(415) 982-5686,564.9865730225241
ABBoAI9zBOlwxmxowEJt2w,tacos-san-buena-san-francisco-4,Tacos San Buena,https://s3-media3.fl.yelpcdn.com/bphoto/0zt32h0eLvpEW5KCKuxlCg/o.jpg,False,https://www.yelp.com/biz/tacos-san-buena-san-francisco-4?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,107,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",3.5,"{'latitude': 37.7974249, 'longitude': -122.4016432}",['delivery'],$,"{'address1': '375 Pacific Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['375 Pacific Ave', 'San Francisco, CA 94111']}",+14155596127,(415) 559-6127,730.5306877921251
QxwRTAggTFgRk1RskYDrjQ,mehfil-indian-cuisine-san-francisco-4,Mehfil Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/zADAIfQCnbiiZwaXdPAW_g/o.jpg,False,https://www.yelp.com/biz/mehfil-indian-cuisine-san-francisco-4?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,366,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 37.78804833, 'longitude': -122.400124}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '88 2nd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['88 2nd St', 'San Francisco, CA 94105']}",+14158969000,(415) 896-9000,339.1477203582838
oyqYnI-peNsQD-ZrrQlQCQ,subway-san-francisco-128,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/JMh5aFPdpdG7YORj1vezGQ/o.jpg,False,https://www.yelp.com/biz/subway-san-francisco-128?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,56,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 37.788821760637, 'longitude': -122.401121419643}","['pickup', 'delivery']",$,"{'address1': '30 2nd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['30 2nd St', 'San Francisco, CA 94105']}",+14153481709,(415) 348-1709,240.5980942318062
GXUEdea6q-bULIdDEZz0yw,saison-smokehouse-san-francisco,Saison Smokehouse,https://s3-media1.fl.yelpcdn.com/bphoto/3BKY4lUswQIW5imU0NkTow/o.jpg,False,https://www.yelp.com/biz/saison-smokehouse-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,61,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 37.792973, 'longitude': -122.392337}",[],,"{'address1': '132 The Embarcadero', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['132 The Embarcadero', 'San Francisco, CA 94105']}",+14158729456,(415) 872-9456,870.4242776649928
XZ1_66Wa4tumkbKfTI2dWA,china-live-san-francisco,China Live,https://s3-media4.fl.yelpcdn.com/bphoto/vTiacfMNynZlRjC3lmx_8w/o.jpg,False,https://www.yelp.com/biz/china-live-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1415,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 37.7977636140901, 'longitude': -122.407851420238}","['pickup', 'delivery']",$$,"{'address1': '644 Broadway', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['644 Broadway', 'San Francisco, CA 94133']}",+14157888188,(415) 788-8188,925.5096829773723
Awdtc2yS8hvgs6djdX6xFg,off-the-grid-5m-san-francisco-4,Off the Grid: 5M,https://s3-media3.fl.yelpcdn.com/bphoto/7mpuT3FtxmEOCavrrVj_Ew/o.jpg,False,https://www.yelp.com/biz/off-the-grid-5m-san-francisco-4?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,89,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 37.781306, 'longitude': -122.406568979238}",[],$$,"{'address1': '436 Natoma St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['436 Natoma St', 'San Francisco, CA 94103']}",+14153395888,(415) 339-5888,1142.5727977913468
lz8Kn4blqgUUV3vMBsM_AQ,asha-tea-house-san-francisco,Asha Tea House,https://s3-media2.fl.yelpcdn.com/bphoto/LZQiH2nzayyjjoICa-_U2A/o.jpg,False,https://www.yelp.com/biz/asha-tea-house-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,629,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 37.7881894888854, 'longitude': -122.40366820246}",['delivery'],$,"{'address1': '17 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['17 Kearny St', 'San Francisco, CA 94108']}",+14155493688,(415) 549-3688,338.693684234641
bdFlEMBC6HRgoHKcgoHc1g,cafe-me-san-francisco-2,Cafe Me,https://s3-media4.fl.yelpcdn.com/bphoto/lN6PJjI2YutUSjHYLMlNGA/o.jpg,False,https://www.yelp.com/biz/cafe-me-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,307,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 37.7958367325659, 'longitude': -122.40185511318}",['delivery'],$,"{'address1': '500 Washington St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['500 Washington St', 'San Francisco, CA 94111']}",+14158130225,(415) 813-0225,549.3847031548622
2WQL51Yl3I7wlid-E24CZw,peets-coffee-san-francisco-25,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/LB3V9GxVd6egJeLULdsKMg/o.jpg,False,https://www.yelp.com/biz/peets-coffee-san-francisco-25?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,90,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 37.79464, 'longitude': -122.40114}",['delivery'],$,"{'address1': '450 Sansome', 'address2': 'Ste 1', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['450 Sansome', 'Ste 1', 'San Francisco, CA 94111']}",+14153215280,(415) 321-5280,418.8148988027678
u1qumXEGzdxzl0lM3Sjf9Q,local-kitchen-and-wine-merchant-san-francisco-2,Local Kitchen & Wine Merchant,https://s3-media1.fl.yelpcdn.com/bphoto/BOxKTrHIPKQDrZztlf5Zyw/o.jpg,False,https://www.yelp.com/biz/local-kitchen-and-wine-merchant-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1091,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.7867851257324, 'longitude': -122.394218444824}","['pickup', 'delivery']",$$,"{'address1': '330 1st St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['330 1st St', 'San Francisco, CA 94105']}",+14157774200,(415) 777-4200,813.6373111994103
DbcNEHdCxty-OUzaoGTj1w,pressed-san-francisco-7,Pressed,https://s3-media1.fl.yelpcdn.com/bphoto/PZDK0SiZwe3Y1gjDYshnAw/o.jpg,False,https://www.yelp.com/biz/pressed-san-francisco-7?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,118,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",3.5,"{'latitude': 37.784012, 'longitude': -122.406822}","['pickup', 'delivery']",$$,"{'address1': '845 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['845 Market St', 'San Francisco, CA 94103']}",+14152819161,(415) 281-9161,879.2120245694628
i8-obWufLId6r_-J6fd9YQ,miyabiya-sushi-and-grill-san-francisco,Miyabiya Sushi and Grill,https://s3-media1.fl.yelpcdn.com/bphoto/0JuzAXRzxO0IIBno6lhoSw/o.jpg,False,https://www.yelp.com/biz/miyabiya-sushi-and-grill-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,222,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 37.78569, 'longitude': -122.40891}","['pickup', 'delivery']",$$,"{'address1': '115 Cyril Magnin St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['115 Cyril Magnin St', 'San Francisco, CA 94102']}",+14159893288,(415) 989-3288,855.4816014215163
vJaF4HdnmSVF_V0BjeKjtg,blue-bottle-coffee-san-francisco-10,Blue Bottle Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/Vljn8i8huP9G7SPT73F4LA/o.jpg,False,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-10?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1563,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 37.7960448083673, 'longitude': -122.393810043172}",[],$,"{'address1': '1 Ferry Building', 'address2': 'Ste 7', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Building', 'Ste 7', 'San Francisco, CA 94111']}",+15106533394,(510) 653-3394,912.7522610846709
onxj8QSgnRaipMEKFomcYg,tokyo-express-san-francisco-7,Tokyo Express,https://s3-media1.fl.yelpcdn.com/bphoto/dGjQJg0UMqZwNdabm3RzRw/o.jpg,False,https://www.yelp.com/biz/tokyo-express-san-francisco-7?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,241,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 37.79388, 'longitude': -122.404}",['pickup'],$$,"{'address1': '660 Sacramento St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['660 Sacramento St', 'San Francisco, CA 94111']}",+14159563040,(415) 956-3040,373.594693768673
BhGJgt5B1OJrMLCwHH1o2g,joe-and-the-juice-san-francisco-15,JOE & THE JUICE,https://s3-media2.fl.yelpcdn.com/bphoto/f0oe3Q1ZSjqdigKDBA1lsw/o.jpg,False,https://www.yelp.com/biz/joe-and-the-juice-san-francisco-15?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,35,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'latitude': 37.78534, 'longitude': -122.39545}",['delivery'],$$,"{'address1': '303 2nd St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['303 2nd St', 'San Francisco, CA 94107']}",,,787.5661187636446
